"id","semantic_key","check_type","subject_ids_json","result","witness_json","toolchain_json","recorded_at","status","metric_schema","metric_errors","metric_unique_ids","metric_resolving_xrefs","metric_pages","metric_fatal_errors","metric_undefined_references","metric_rerun_markers","record_json"
"urn:uuid:3f4f806c-b358-5e68-9331-91f3a1c86b5f","lebl.ra.qa.manifest-topology.ra.v1.functions-limits.uniform-convergence","topology","[""urn:uuid:3342bfa1-56e7-5f86-89ad-330731408a74""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.functions-limits.uniform-convergence"",""sha256"":""sha256:ecff4c89da5574760948bfff0d065f1f7736eda106a35ac656eb71c3875ce350""}","[""independent bounded exact semantic-unit replay plus final root repair replay""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:3f4f806c-b358-5e68-9331-91f3a1c86b5f"",""note"":""All reader-facing prose is translated. Ordered commands 368/368, environment tokens 50/50, protected mathematics, IDs, references, comments, and topology retain parity. Reader-facing English residue and mojibake are zero."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.functions-limits.uniform-convergence"",""status"":""active"",""subject_ids"":[""urn:uuid:3342bfa1-56e7-5f86-89ad-330731408a74""],""supersedes_id"":null,""toolchain"":[""independent bounded exact semantic-unit replay plus final root repair replay""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.functions-limits.uniform-convergence"",""sha256"":""sha256:ecff4c89da5574760948bfff0d065f1f7736eda106a35ac656eb71c3875ce350""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:3fa8d8c2-84be-511b-b318-97adee70d1b2","lebl.ra.qa.manifest-topology.ra.v1.continuous-functions.continuity.definition-basic-properties","topology","[""urn:uuid:32bbfa4a-36d4-504d-ae7f-b2b932067cc6""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.continuous-functions.continuity.definition-basic-properties"",""sha256"":""sha256:64e9d62f8e1fbed877b5488a561e801a17dd992de77a736152902ff57a61aafc""}","[""bounded exact semantic-unit translation replay by ra_series_tests_audit""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:3fa8d8c2-84be-511b-b318-97adee70d1b2"",""note"":""All 275 lines are translated. Commands 390/390, 41 ordered environment tokens, eight labels, 11 xrefs, four index entries, one figure asset, four exact comments, 166 protected-math regions, and 198 balanced brace pairs remain exact. Accessibility prose is Indonesian; reader-facing English residue is zero and no source correction was required."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.continuous-functions.continuity.definition-basic-properties"",""status"":""active"",""subject_ids"":[""urn:uuid:32bbfa4a-36d4-504d-ae7f-b2b932067cc6""],""supersedes_id"":null,""toolchain"":[""bounded exact semantic-unit translation replay by ra_series_tests_audit""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.continuous-functions.continuity.definition-basic-properties"",""sha256"":""sha256:64e9d62f8e1fbed877b5488a561e801a17dd992de77a736152902ff57a61aafc""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:3ff7d464-500f-576c-9cad-7ad2867a1e59","lebl.ra.qa.manifest-topology.ra.v1.continuous-functions.monotone-continuity.continuity-of-inverse-functions","topology","[""urn:uuid:7e41849b-cc90-593f-8edf-08227e59f3d6""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.continuous-functions.monotone-continuity.continuity-of-inverse-functions"",""sha256"":""sha256:4db098bebfd5bd99609e809bf81b9f858635149e9b7bea8890d5db354e6f020b""}","[""bounded exact semantic-unit translation replay by r006_inverse_continuity""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:3ff7d464-500f-576c-9cad-7ad2867a1e59"",""note"":""All 96 lines are translated. Control sequences 96/96, structural tokens 25/25, inline math 61/61, and 52 brace pairs remain exact. Reader-facing English residue is zero and no source correction was required."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.continuous-functions.monotone-continuity.continuity-of-inverse-functions"",""status"":""active"",""subject_ids"":[""urn:uuid:7e41849b-cc90-593f-8edf-08227e59f3d6""],""supersedes_id"":null,""toolchain"":[""bounded exact semantic-unit translation replay by r006_inverse_continuity""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.continuous-functions.monotone-continuity.continuity-of-inverse-functions"",""sha256"":""sha256:4db098bebfd5bd99609e809bf81b9f858635149e9b7bea8890d5db354e6f020b""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:4133a611-3042-5a04-bd4a-c97259c4fc8e","lebl.ra.qa.manifest-topology.ra.v1.sequences-series.limit-facts.algebraic-operations","topology","[""urn:uuid:fd92226d-b32f-5644-aa99-e92705c2ec0b""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.sequences-series.limit-facts.algebraic-operations"",""sha256"":""sha256:b853d57c83543cda3278122a8bd1c52233e0e1d216cc4edd85b8220c13b26a79""}","[""bounded exact unit replay by ra_algebraic_operations""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:4133a611-3042-5a04-bd4a-c97259c4fc8e"",""note"":""All 292 lines are translated. Commands 581/581, environment events 60/60, labels 5/5, cross-references 8/8, inline mathematics 90/90, and 19 display equations after explicit reader-text localization remain exact. Reader-facing English residue is zero and no source correction was required."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.sequences-series.limit-facts.algebraic-operations"",""status"":""active"",""subject_ids"":[""urn:uuid:fd92226d-b32f-5644-aa99-e92705c2ec0b""],""supersedes_id"":null,""toolchain"":[""bounded exact unit replay by ra_algebraic_operations""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.sequences-series.limit-facts.algebraic-operations"",""sha256"":""sha256:b853d57c83543cda3278122a8bd1c52233e0e1d216cc4edd85b8220c13b26a79""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:422a7578-98ae-55b3-a110-837761efb75a","lebl.ra.qa.manifest-topology.ra.v1.functions-limits.interchange-derivative","topology","[""urn:uuid:8c5b2609-bc4a-59a4-9953-87a448c83ff6""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.functions-limits.interchange-derivative"",""sha256"":""sha256:bbead4f908cf180482210737fabb6698f67414e6d5e5b88bbec3d15866449429""}","[""independent bounded exact semantic-unit replay plus final root repair replay""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:422a7578-98ae-55b3-a110-837761efb75a"",""note"":""All 129 lines are translated. Ordered commands 148/148, environment tokens 22/22, protected mathematics, IDs, references, comments, and topology retain parity. Reader-facing English residue and mojibake are zero."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.functions-limits.interchange-derivative"",""status"":""active"",""subject_ids"":[""urn:uuid:8c5b2609-bc4a-59a4-9953-87a448c83ff6""],""supersedes_id"":null,""toolchain"":[""independent bounded exact semantic-unit replay plus final root repair replay""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.functions-limits.interchange-derivative"",""sha256"":""sha256:bbead4f908cf180482210737fabb6698f67414e6d5e5b88bbec3d15866449429""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:43322fba-5100-5df3-b89d-c77add8153d9","lebl.ra.qa.manifest-topology.ra.v1.continuous-functions.monotone-continuity.exercises","topology","[""urn:uuid:42820b3e-fb8d-5b2e-aed4-ba8b3a245b4e""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.continuous-functions.monotone-continuity.exercises"",""sha256"":""sha256:16da1b4469031867cc6a9c932287597dd65e184039d99ef273ab1f4c376002c8""}","[""bounded exact semantic-unit translation replay by r006_monotone_exercises""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:43322fba-5100-5df3-b89d-c77add8153d9"",""note"":""The final 113-source-line exercise unit is fully translated through EOF. All 65 protected-math spans, 42 structural tokens, comments, and brace balance remain exact. Reader-facing English residue is zero and no source correction was required."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.continuous-functions.monotone-continuity.exercises"",""status"":""active"",""subject_ids"":[""urn:uuid:42820b3e-fb8d-5b2e-aed4-ba8b3a245b4e""],""supersedes_id"":null,""toolchain"":[""bounded exact semantic-unit translation replay by r006_monotone_exercises""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.continuous-functions.monotone-continuity.exercises"",""sha256"":""sha256:16da1b4469031867cc6a9c932287597dd65e184039d99ef273ab1f4c376002c8""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:43a2f040-76a2-5667-babc-84f8a668ccf5","lebl.ra.qa.manifest-topology.ra.v1.functions-limits.interchange-exercises","topology","[""urn:uuid:c868ae96-c663-52fb-92bb-174e811cc813""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.functions-limits.interchange-exercises"",""sha256"":""sha256:943e426daa1fbaf4e4fb9be26a9246cbe923cb3faad0155dd636e0333414e5b9""}","[""independent bounded exact semantic-unit replay after ADV-0061""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:43a2f040-76a2-5667-babc-84f8a668ccf5"",""note"":""All reader-facing prose is translated. Environments, IDs, references, comments, protected mathematics, and semantic topology retain parity outside the explicit missing-variable correction in ADV-0061. Reader-facing English residue and mojibake are zero."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.functions-limits.interchange-exercises"",""status"":""active"",""subject_ids"":[""urn:uuid:c868ae96-c663-52fb-92bb-174e811cc813""],""supersedes_id"":null,""toolchain"":[""independent bounded exact semantic-unit replay after ADV-0061""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.functions-limits.interchange-exercises"",""sha256"":""sha256:943e426daa1fbaf4e4fb9be26a9246cbe923cb3faad0155dd636e0333414e5b9""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:456a9ea1-57aa-5cef-bd71-08b01519efbb","lebl.ra.qa.manifest-topology.ra.v1.sequences-series.more-on-series.exercises","topology","[""urn:uuid:71a1b53b-7ab6-5ac0-b670-808842ab0782""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.sequences-series.more-on-series.exercises"",""sha256"":""sha256:3423223164f2d73e4f6494026ded357459711d9354ec59f41937effbd95763d1""}","[""bounded exact semantic-unit translation replay by ra_series_exercises_audit""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:456a9ea1-57aa-5cef-bd71-08b01519efbb"",""note"":""All 15 exercises, six enumerations, 14 items, three equation blocks, one samepage, and one exnote are translated. Commands 265/265, environment events 52/52, two stable IDs, three xrefs, one exact href, six comments, 82 protected-math regions, and 175 balanced brace pairs remain exact. Reader-facing English residue is zero and no source correction was required."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.sequences-series.more-on-series.exercises"",""status"":""active"",""subject_ids"":[""urn:uuid:71a1b53b-7ab6-5ac0-b670-808842ab0782""],""supersedes_id"":null,""toolchain"":[""bounded exact semantic-unit translation replay by ra_series_exercises_audit""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.sequences-series.more-on-series.exercises"",""sha256"":""sha256:3423223164f2d73e4f6494026ded357459711d9354ec59f41937effbd95763d1""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:48e5cbe4-a324-56d9-ada0-8a6bc1b67653","lebl.ra.qa.manifest-topology.ra.v1.sequences-series.more-on-series.power-series","topology","[""urn:uuid:46258053-8995-5d95-ba66-96e1a0ca7f57""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.sequences-series.more-on-series.power-series"",""sha256"":""sha256:6855f6da4dff5723233644496f84e76f99d435b4bffe39cdc1a7d1a35209c4ae""}","[""bounded exact semantic-unit translation replay and post-correction replay by ra_series_tests_audit""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:48e5cbe4-a324-56d9-ada0-8a6bc1b67653"",""note"":""All reader prose is translated. Environment events 60/60, five labels, four xrefs, six indexes, one comment, and all non-correction math remain exact. Declared ADV-0014 handles x=0 separately and restores the ratio-test absolute value; ADV-0015 fixes a source accessibility typo. The exact command/math deltas are bound in the final replay, and reader-facing English residue is zero."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.sequences-series.more-on-series.power-series"",""status"":""active"",""subject_ids"":[""urn:uuid:46258053-8995-5d95-ba66-96e1a0ca7f57""],""supersedes_id"":null,""toolchain"":[""bounded exact semantic-unit translation replay and post-correction replay by ra_series_tests_audit""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.sequences-series.more-on-series.power-series"",""sha256"":""sha256:6855f6da4dff5723233644496f84e76f99d435b4bffe39cdc1a7d1a35209c4ae""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:49316b66-eae4-505e-b7f5-c113fbf3c1ba","lebl.ra.qa.manifest-topology.ra.v1.sequences-series.sequences-limits.monotone-sequences","topology","[""urn:uuid:0606e584-e38d-51a0-a41d-1fba7f906911""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.sequences-series.sequences-limits.monotone-sequences"",""sha256"":""sha256:5a7b701956b8cdc37414648fbd0f88e452a0304d4eab52b5338b1c5448f94899""}","[""bounded exact unit replay by ra_monotone_sequences and parent raw-slice hash replay""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:49316b66-eae4-505e-b7f5-c113fbf3c1ba"",""note"":""All 146 lines are translated. Commands 172/172, environment events 30/30, labels 3/3, references 5/5, 56 protected-math segments after explicit text localization, 140 opening and closing braces, the figure asset ID, caption, and accessibility description remain structurally exact. Reader-facing English residue is zero and no source correction was required."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.sequences-series.sequences-limits.monotone-sequences"",""status"":""active"",""subject_ids"":[""urn:uuid:0606e584-e38d-51a0-a41d-1fba7f906911""],""supersedes_id"":null,""toolchain"":[""bounded exact unit replay by ra_monotone_sequences and parent raw-slice hash replay""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.sequences-series.sequences-limits.monotone-sequences"",""sha256"":""sha256:5a7b701956b8cdc37414648fbd0f88e452a0304d4eab52b5338b1c5448f94899""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:4cde1d24-807a-5038-a465-bf433a523449","lebl.ra.qa.manifest-topology.ra.v1.sequences-series.cauchy-sequences","topology","[""urn:uuid:7b8a0aed-9845-5e79-b1c7-5941dfe8743d""]","pass","{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.sequences-series.cauchy-sequences"",""sha256"":""sha256:e83517f3f5dcd2dd8d325e940882d909a791896740d0cc49e9eca0126109a39b""}","[""bounded exact semantic-unit replay by ra_cauchy_sequences""]","2026-08-21T00:00:00Z","active","","","","","","","","","{""check_type"":""topology"",""id"":""urn:uuid:4cde1d24-807a-5038-a465-bf433a523449"",""note"":""All reader prose is translated. Commands 304/304, environment events 24/24, one label, nine references, 93 protected-math spans after one reader-text localization, 31 exact comment lines, 470 balanced brace pairs, and 33 percent signs remain exact. Reader-facing English residue is zero and no source correction was required."",""record_type"":""qa_event"",""recorded_at"":""2026-08-21T00:00:00Z"",""result"":""pass"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""semantic_aliases"":[],""semantic_key"":""lebl.ra.qa.manifest-topology.ra.v1.sequences-series.cauchy-sequences"",""status"":""active"",""subject_ids"":[""urn:uuid:7b8a0aed-9845-5e79-b1c7-5941dfe8743d""],""supersedes_id"":null,""toolchain"":[""bounded exact semantic-unit replay by ra_cauchy_sequences""],""witness"":{""kind"":""file"",""locator"":""backend/production/v0.3/inputs/TRANSLATION_MANIFEST.jsonl:ra.v1.sequences-series.cauchy-sequences"",""sha256"":""sha256:e83517f3f5dcd2dd8d325e940882d909a791896740d0cc49e9eca0126109a39b""},""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
