"id","semantic_key","concept_id","language","locale","preferred","variants_json","rejected_forms_json","scope_ids_json","register","evidence_json","rights_id","status","ledger_term_id","source_term","ledger_status","ledger_binding_json","record_json"
"urn:uuid:0f8f844e-ed87-5ef7-a3bf-14f88dcd71d4","lebl.ra.term.ledger.lebl-term-0360.id-id","urn:uuid:0ec453a9-5223-5413-98d6-4010a0a4f0b4","id","id-ID","himpunan nol","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0360"",""sha256"":""sha256:bf92e787a09ac1741ddd0d45fc0bf19c3400553d3c3f2f89cb70858af3431ee3""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0360","zero set","admitted","{""concept_id"":""concept.set.zero-set"",""evidence"":""R006 ch-metric.tex"",""notes"":"""",""preferred_id"":""himpunan nol"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""zero set"",""status"":""admitted"",""term_id"":""LEBL-TERM-0360"",""variants_id"":""""}","{""concept_id"":""urn:uuid:0ec453a9-5223-5413-98d6-4010a0a4f0b4"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0360"",""sha256"":""sha256:bf92e787a09ac1741ddd0d45fc0bf19c3400553d3c3f2f89cb70858af3431ee3""}],""examples"":[],""id"":""urn:uuid:0f8f844e-ed87-5ef7-a3bf-14f88dcd71d4"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.set.zero-set"",""evidence"":""R006 ch-metric.tex"",""notes"":"""",""preferred_id"":""himpunan nol"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""zero set"",""status"":""admitted"",""term_id"":""LEBL-TERM-0360"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""himpunan nol"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0360.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:6342bd04-b9f9-52bd-beed-48e23c26f770","lebl.ra.term.ledger.lebl-term-0351.id-id","urn:uuid:bfa4bc51-2ac1-5e4a-80f9-f40cdd13c615","id","id-ID","himpunan rapat","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0351"",""sha256"":""sha256:1efc64b67968470b696d2901e5dc106fde3417d272053f0e64803ce602be939b""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0351","dense set","admitted","{""concept_id"":""concept.set.dense"",""evidence"":""R006 ch-metric.tex"",""notes"":"""",""preferred_id"":""himpunan rapat"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""dense set"",""status"":""admitted"",""term_id"":""LEBL-TERM-0351"",""variants_id"":""""}","{""concept_id"":""urn:uuid:bfa4bc51-2ac1-5e4a-80f9-f40cdd13c615"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0351"",""sha256"":""sha256:1efc64b67968470b696d2901e5dc106fde3417d272053f0e64803ce602be939b""}],""examples"":[],""id"":""urn:uuid:6342bd04-b9f9-52bd-beed-48e23c26f770"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.set.dense"",""evidence"":""R006 ch-metric.tex"",""notes"":"""",""preferred_id"":""himpunan rapat"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""dense set"",""status"":""admitted"",""term_id"":""LEBL-TERM-0351"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""himpunan rapat"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0351.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:a385d19b-9f21-5ee4-8ae7-b1088396558e","lebl.ra.term.ledger.lebl-term-0429.id-id","urn:uuid:8eafd978-84c7-585a-b124-5ffea277c91d","id","id-ID","himpunan simetris","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0429"",""sha256"":""sha256:4452951536a5d741fe45dbeb9d3990ca919b38b7dc3a4532fb182e18aecab0d5""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0429","symmetric set","admitted","{""concept_id"":""concept.set.symmetric"",""evidence"":""R006 ch-several-vars-ders.tex"",""notes"":"""",""preferred_id"":""himpunan simetris"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""symmetric set"",""status"":""admitted"",""term_id"":""LEBL-TERM-0429"",""variants_id"":""""}","{""concept_id"":""urn:uuid:8eafd978-84c7-585a-b124-5ffea277c91d"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0429"",""sha256"":""sha256:4452951536a5d741fe45dbeb9d3990ca919b38b7dc3a4532fb182e18aecab0d5""}],""examples"":[],""id"":""urn:uuid:a385d19b-9f21-5ee4-8ae7-b1088396558e"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.set.symmetric"",""evidence"":""R006 ch-several-vars-ders.tex"",""notes"":"""",""preferred_id"":""himpunan simetris"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""symmetric set"",""status"":""admitted"",""term_id"":""LEBL-TERM-0429"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""himpunan simetris"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0429.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:557199ac-b3b1-5a39-a0f4-6a5470bc1c90","lebl.ra.term.ledger.lebl-term-0345.id-id","urn:uuid:c9a8caaf-b07e-5c3c-b368-a4f197235b15","id","id-ID","himpunan tak terhubung","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0345"",""sha256"":""sha256:5caf61c8a4767e85952387006e963238206a5d7853828a8761f698b492840f9a""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0345","disconnected set","admitted","{""concept_id"":""concept.set.disconnected"",""evidence"":""R006 ch-metric.tex"",""notes"":"""",""preferred_id"":""himpunan tak terhubung"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""disconnected set"",""status"":""admitted"",""term_id"":""LEBL-TERM-0345"",""variants_id"":""""}","{""concept_id"":""urn:uuid:c9a8caaf-b07e-5c3c-b368-a4f197235b15"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0345"",""sha256"":""sha256:5caf61c8a4767e85952387006e963238206a5d7853828a8761f698b492840f9a""}],""examples"":[],""id"":""urn:uuid:557199ac-b3b1-5a39-a0f4-6a5470bc1c90"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.set.disconnected"",""evidence"":""R006 ch-metric.tex"",""notes"":"""",""preferred_id"":""himpunan tak terhubung"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""disconnected set"",""status"":""admitted"",""term_id"":""LEBL-TERM-0345"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""himpunan tak terhubung"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0345.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:06d19307-2210-5607-9cdd-83d85c6efda7","lebl.ra.term.ledger.lebl-term-0335.id-id","urn:uuid:c8233b5f-020a-571e-ab56-c6eea8de11e6","id","id-ID","himpunan terbatas","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0335"",""sha256"":""sha256:948fe2b5a0dbed17bcd7630886341a33afd259342aef83faf96bff4cac4e3e82""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0335","bounded set","admitted","{""concept_id"":""concept.set.bounded"",""evidence"":""R006 ch-metric.tex"",""notes"":"""",""preferred_id"":""himpunan terbatas"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""bounded set"",""status"":""admitted"",""term_id"":""LEBL-TERM-0335"",""variants_id"":""""}","{""concept_id"":""urn:uuid:c8233b5f-020a-571e-ab56-c6eea8de11e6"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0335"",""sha256"":""sha256:948fe2b5a0dbed17bcd7630886341a33afd259342aef83faf96bff4cac4e3e82""}],""examples"":[],""id"":""urn:uuid:06d19307-2210-5607-9cdd-83d85c6efda7"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.set.bounded"",""evidence"":""R006 ch-metric.tex"",""notes"":"""",""preferred_id"":""himpunan terbatas"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""bounded set"",""status"":""admitted"",""term_id"":""LEBL-TERM-0335"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""himpunan terbatas"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0335.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:300777a9-e65c-559d-9403-8e0dbabfe098","lebl.ra.term.ledger.lebl-term-0339.id-id","urn:uuid:ba0e4546-5168-52b1-adbd-f205575eac75","id","id-ID","himpunan terbuka","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0339"",""sha256"":""sha256:0350aab940f70b739b05c3f0dbd3e844501f02e77be9b2564d306fed0c9b1729""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0339","open set","admitted","{""concept_id"":""concept.set.open"",""evidence"":""R006 ch-metric.tex"",""notes"":"""",""preferred_id"":""himpunan terbuka"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""open set"",""status"":""admitted"",""term_id"":""LEBL-TERM-0339"",""variants_id"":""""}","{""concept_id"":""urn:uuid:ba0e4546-5168-52b1-adbd-f205575eac75"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0339"",""sha256"":""sha256:0350aab940f70b739b05c3f0dbd3e844501f02e77be9b2564d306fed0c9b1729""}],""examples"":[],""id"":""urn:uuid:300777a9-e65c-559d-9403-8e0dbabfe098"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.set.open"",""evidence"":""R006 ch-metric.tex"",""notes"":"""",""preferred_id"":""himpunan terbuka"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""open set"",""status"":""admitted"",""term_id"":""LEBL-TERM-0339"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""himpunan terbuka"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0339.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:c09e7ba0-68ef-5da0-8aa7-c316765db63c","lebl.ra.term.ledger.lebl-term-0346.id-id","urn:uuid:aa355d0b-60a9-5b30-b255-f7480bd13137","id","id-ID","himpunan terbuka-tertutup","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0346"",""sha256"":""sha256:771646b30da3abecbc91f1fdc9fedf07b3c5dd5c89e25297679255505b32f598""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0346","clopen set","admitted","{""concept_id"":""concept.set.clopen"",""evidence"":""R006 ch-metric.tex"",""notes"":"""",""preferred_id"":""himpunan terbuka-tertutup"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""clopen set"",""status"":""admitted"",""term_id"":""LEBL-TERM-0346"",""variants_id"":""""}","{""concept_id"":""urn:uuid:aa355d0b-60a9-5b30-b255-f7480bd13137"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0346"",""sha256"":""sha256:771646b30da3abecbc91f1fdc9fedf07b3c5dd5c89e25297679255505b32f598""}],""examples"":[],""id"":""urn:uuid:c09e7ba0-68ef-5da0-8aa7-c316765db63c"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.set.clopen"",""evidence"":""R006 ch-metric.tex"",""notes"":"""",""preferred_id"":""himpunan terbuka-tertutup"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""clopen set"",""status"":""admitted"",""term_id"":""LEBL-TERM-0346"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""himpunan terbuka-tertutup"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0346.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:742523f9-d320-50da-9a7c-9d5757f627e3","lebl.ra.term.ledger.lebl-term-0343.id-id","urn:uuid:2e7d5ba8-42e2-5ba1-bdb1-4ca830b49c9f","id","id-ID","himpunan terhubung","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0343"",""sha256"":""sha256:a24e273d0e4b64b7ef2765534ddcdef12643918eaeff82924abb60a472388129""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0343","connected set","admitted","{""concept_id"":""concept.set.connected"",""evidence"":""R006 ch-metric.tex"",""notes"":"""",""preferred_id"":""himpunan terhubung"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""connected set"",""status"":""admitted"",""term_id"":""LEBL-TERM-0343"",""variants_id"":""""}","{""concept_id"":""urn:uuid:2e7d5ba8-42e2-5ba1-bdb1-4ca830b49c9f"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0343"",""sha256"":""sha256:a24e273d0e4b64b7ef2765534ddcdef12643918eaeff82924abb60a472388129""}],""examples"":[],""id"":""urn:uuid:742523f9-d320-50da-9a7c-9d5757f627e3"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.set.connected"",""evidence"":""R006 ch-metric.tex"",""notes"":"""",""preferred_id"":""himpunan terhubung"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""connected set"",""status"":""admitted"",""term_id"":""LEBL-TERM-0343"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""himpunan terhubung"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0343.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:7aab8c2a-5da2-542d-9796-56798067e8ac","lebl.ra.term.ledger.lebl-term-0340.id-id","urn:uuid:0d49be3e-7236-54d2-9205-d602ba61bf30","id","id-ID","himpunan tertutup","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0340"",""sha256"":""sha256:ede8b13086a4bd6bc43bf3f4614ecf0b8dc400e84fe66ba8e8c2d6e8734b4e75""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0340","closed set","admitted","{""concept_id"":""concept.set.closed"",""evidence"":""R006 ch-metric.tex"",""notes"":"""",""preferred_id"":""himpunan tertutup"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""closed set"",""status"":""admitted"",""term_id"":""LEBL-TERM-0340"",""variants_id"":""""}","{""concept_id"":""urn:uuid:0d49be3e-7236-54d2-9205-d602ba61bf30"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0340"",""sha256"":""sha256:ede8b13086a4bd6bc43bf3f4614ecf0b8dc400e84fe66ba8e8c2d6e8734b4e75""}],""examples"":[],""id"":""urn:uuid:7aab8c2a-5da2-542d-9796-56798067e8ac"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.set.closed"",""evidence"":""R006 ch-metric.tex"",""notes"":"""",""preferred_id"":""himpunan tertutup"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""closed set"",""status"":""admitted"",""term_id"":""LEBL-TERM-0340"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""himpunan tertutup"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0340.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:71907072-1fd8-5e17-b52f-29f65b784ac9","lebl.ra.term.ledger.lebl-term-0063.id-id","urn:uuid:396ae065-d5cb-575a-822e-91d9d23ebd54","id","id-ID","himpunan terurut","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0063"",""sha256"":""sha256:a2d65e85185b77640f69d3942a6f3f64539c447ed3c893e898ed8c90428d481b""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0063","ordered set","admitted","{""concept_id"":""concept.order.ordered-set"",""evidence"":""R006 ch-real-nums.tex"",""notes"":"""",""preferred_id"":""himpunan terurut"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""ordered set"",""status"":""admitted"",""term_id"":""LEBL-TERM-0063"",""variants_id"":""""}","{""concept_id"":""urn:uuid:396ae065-d5cb-575a-822e-91d9d23ebd54"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0063"",""sha256"":""sha256:a2d65e85185b77640f69d3942a6f3f64539c447ed3c893e898ed8c90428d481b""}],""examples"":[],""id"":""urn:uuid:71907072-1fd8-5e17-b52f-29f65b784ac9"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.order.ordered-set"",""evidence"":""R006 ch-real-nums.tex"",""notes"":"""",""preferred_id"":""himpunan terurut"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""ordered set"",""status"":""admitted"",""term_id"":""LEBL-TERM-0063"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""himpunan terurut"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0063.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
"urn:uuid:a6a66bae-6324-5b48-b045-5f12b923fbe4","lebl.ra.term.ledger.lebl-term-0023.id-id","urn:uuid:f29e0b5e-1a01-5e18-9897-78ebb0ba401e","id","id-ID","hipotesis induksi","[]","[]","[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""]","formal","[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0023"",""sha256"":""sha256:109341279d2a76e055c260a63914e6e7d9ece210a9ad59b9d8bbb87dfd7c8576""}]","urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656","active","LEBL-TERM-0023","induction hypothesis","admitted","{""concept_id"":""concept.proof.induction-hypothesis"",""evidence"":""R006 ch-vol1-intro.tex"",""notes"":"""",""preferred_id"":""hipotesis induksi"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""induction hypothesis"",""status"":""admitted"",""term_id"":""LEBL-TERM-0023"",""variants_id"":""""}","{""concept_id"":""urn:uuid:f29e0b5e-1a01-5e18-9897-78ebb0ba401e"",""evidence"":[{""locator"":""backend/production/v0.3/inputs/TERMINOLOGY.csv:LEBL-TERM-0023"",""sha256"":""sha256:109341279d2a76e055c260a63914e6e7d9ece210a9ad59b9d8bbb87dfd7c8576""}],""examples"":[],""id"":""urn:uuid:a6a66bae-6324-5b48-b045-5f12b923fbe4"",""language"":""id"",""ledger_binding"":{""concept_id"":""concept.proof.induction-hypothesis"",""evidence"":""R006 ch-vol1-intro.tex"",""notes"":"""",""preferred_id"":""hipotesis induksi"",""register"":""formal"",""rejected_id"":"""",""resource_scope"":""R006"",""source_term"":""induction hypothesis"",""status"":""admitted"",""term_id"":""LEBL-TERM-0023"",""variants_id"":""""},""locale"":""id-ID"",""preferred"":""hipotesis induksi"",""record_type"":""term"",""recorded_at"":""2026-08-21T00:00:00Z"",""register"":""formal"",""rejected_forms"":[],""rights_id"":""urn:uuid:a0273f1c-6fad-54c7-a75a-32a5161da656"",""schema_name"":""lebl.backend.record"",""schema_version"":""0.3.0"",""scope_ids"":[""urn:uuid:2985f369-c946-5392-be8c-902d3c9215b2""],""semantic_aliases"":[],""semantic_key"":""lebl.ra.term.ledger.lebl-term-0023.id-id"",""status"":""active"",""supersedes_id"":null,""variants"":[],""workflow_id"":""01a01f57-a34b-7740-9717-596b8116910c/backend-production-v0.3-r006-live""}"
