term_id,concept_id,resource_scope,source_term,preferred_id,variants_id,rejected_id,register,evidence,status,notes
LEBL-TERM-0740,concept.polynomial.real-coefficients,R006,real polynomial,polinom real,polinom berkoefisien real; polinom dengan koefisien real,,formal,R006 ch-approximate.tex raw lines 3392-3450; Indonesian mathematics texts directly attest polinom and polinomial dengan koefisien real,admitted,In this proof real polynomial means a polynomial with real coefficients
LEBL-TERM-0741,concept.equation.linear-differential,R006;R007,linear differential equation,persamaan diferensial linear,persamaan diferensial linier,,formal,R006 ch-approximate.tex raw lines 3392-3397; existing R006 and R007 differential-equation register,admitted,Prefer linear consistently with the lane and qualify homogeneous constant-coefficient cases where the mathematical claim requires it
LEBL-TERM-0742,concept.function.absolute-value,R006,absolute value function,fungsi nilai mutlak,,,formal,R006 ch-approximate.tex raw lines 3478-3485; compositional binding from established nilai mutlak and fungsi,admitted,Distinguish the function concept from the scalar absolute-value operation
LEBL-TERM-0743,concept.polynomial.constant-term,R006,constant term,suku konstan,,,formal,R006 ch-approximate.tex raw lines 3478-3480; established Indonesian algebra register,admitted,Use for the degree-zero term of a polynomial or power series
LEBL-TERM-0744,concept.argument.counterexample,R006,counterexample,contoh tandingan,,,formal,R006 ch-approximate.tex raw lines 3464-3468; established Indonesian mathematical register,admitted,Use for an example disproving a proposed implication or claim
LEBL-TERM-0745,concept.algebra.complex,R006,complex algebra,aljabar kompleks,aljabar atas $\C$,,formal,R006 ch-approximate.tex raw lines 3541-3555; source defines the scalar field explicitly,admitted,Keep the field-explicit variant when the scalar field matters in a claim
LEBL-TERM-0746,concept.algebra.separates-points,R006,separates points,memisah titik,memisahkan titik-titik,,formal,R006 ch-approximate.tex raw lines 3582-3600; Arta Ekayanti Generalisasi Teorema Aproksimasi Weierstrass in Fibonacci 4(2) directly attests memisah titik,admitted,Quantified family property: each distinct pair is distinguished by some family member
LEBL-TERM-0747,concept.algebra.vanishes-at-no-point,R006,vanishes at no point,tidak nol di setiap titik,tidak pernah nol; tidak lenyap di titik mana pun,,formal,R006 ch-approximate.tex raw lines 3582-3626; Arta Ekayanti Generalisasi Teorema Aproksimasi Weierstrass in Fibonacci 4(2) directly attests tidak nol di setiap titik,admitted,Quantified family property: at each point some family member has nonzero value
LEBL-TERM-0748,concept.approximation.interpolation,R006,interpolate,menginterpolasi,melakukan interpolasi,,formal,R006 ch-approximate.tex raw lines 3632-3670; established Indonesian numerical-analysis register,admitted,Use for exact matching of prescribed function values at selected points
LEBL-TERM-0749,concept.theorem.stone-weierstrass.real-version,R006,real Stone--Weierstrass theorem,teorema Stone--Weierstrass versi real,teorema Stone--Weierstrass real,,formal,R006 ch-approximate.tex raw lines 3672-3710; theorem title and real-valued hypotheses in the frozen source,admitted,Keep distinct from the later complex version that requires conjugation closure
LEBL-TERM-0750,concept.function.pointwise-maximum,R006,pointwise maximum,maksimum titik demi titik,maksimum fungsi secara titik demi titik,,formal,R006 ch-approximate.tex raw lines 3715-3736; the source defines the binary maximum function by evaluation at each x,admitted,Use for the function obtained by taking the maximum of finitely many function values at every point
LEBL-TERM-0751,concept.function.pointwise-minimum,R006,pointwise minimum,minimum titik demi titik,minimum fungsi secara titik demi titik,,formal,R006 ch-approximate.tex raw lines 3715-3736; the source defines the binary minimum function by evaluation at each x,admitted,Use for the function obtained by taking the minimum of finitely many function values at every point
LEBL-TERM-0752,concept.approximation.error.one-sided,R006,one-sided approximation error,galat aproksimasi satu-sisi,galat satu-sisi,,formal,R006 ch-approximate.tex raw lines 3809-3815; the source describes approximation within epsilon from at least one side,admitted,Use when only an upper or lower error bound is asserted rather than an absolute-error bound
LEBL-TERM-0753,concept.approximation.error.two-sided,R006,two-sided approximation error,galat aproksimasi dua-sisi,galat dua-sisi,,formal,R006 ch-approximate.tex raw lines 3813-3861; Claim 4 combines upper and lower bounds into uniform absolute error,admitted,Use when both upper and lower error bounds hold equivalently to an absolute-error estimate
LEBL-TERM-0754,concept.algebra.generated-by-functions,R006,generate an algebra,membangkitkan aljabar,aljabar yang dibangkitkan oleh fungsi-fungsi,,formal,R006 ch-approximate.tex raw lines 3876-3884; the source index entry names the construction and the surrounding paragraph defines it by finite products and linear combinations,admitted,Generated nonunital algebra here consists of real polynomials in the generators with no constant term
LEBL-TERM-0755,concept.series.fourier-cosine,R006,Fourier cosine series,deret kosinus Fourier,,,formal,R006 ch-approximate.tex raw lines 3886-3908; standard Indonesian modifier order consistent with the admitted Fourier cosine transform term,admitted,Distinguish the function's own Fourier cosine series from arbitrary finite cosine-polynomial approximants
LEBL-TERM-0756,concept.algebra.self-adjoint,R006,self-adjoint,self-adjoint,adjoint-diri,,formal,R006 ch-approximate.tex raw lines 3910-3966; Indonesian mathematics publications from Universitas Terbuka UNY UNAND and ULM retain self-adjoint as the field term,admitted,For a function algebra this means closure under pointwise complex conjugation
LEBL-TERM-0757,concept.theorem.stone-weierstrass.complex-version,R006,complex Stone--Weierstrass theorem,teorema Stone--Weierstrass versi kompleks,teorema Stone--Weierstrass kompleks,,formal,R006 ch-approximate.tex raw lines 3919-3963; theorem title and complex-valued self-adjoint hypotheses in the frozen source,admitted,Keep distinct from the real version in LEBL-TERM-0749
LEBL-TERM-0758,concept.functional.linear-continuous,R006,continuous linear functional,fungsional linear kontinu,fungsional kontinu linear,,formal,R006 ch-approximate.tex raw lines 4030-4036; standard Indonesian functional-analysis register,admitted,Source says linear continuous function but the typed map from a function space to the scalar field is a functional
LEBL-TERM-0759,concept.analysis.harmonic-polynomial,R006,harmonic polynomial,polinom harmonik,,,formal,R006 ch-approximate.tex raw lines 4056-4081; indexed source term for the unit-circle approximation exercise,admitted,Polynomial in z and conjugate z on S^1; keep distinct from harmonic function
LEBL-TERM-0760,concept.analysis.c-k-norm,R006,C^k norm,norma C^k,,,formal,R006 ch-approximate.tex raw lines 4141-4161; source names the C^1 and C^k norms and displays the derivative-sum criterion,admitted,Parameterized norm controlling a function and its derivatives through order k; C^1 is the k equals 1 instance
LEBL-TERM-0761,concept.series.fourier,R006,Fourier series,deret Fourier,,,formal,R006 ch-approximate.tex raw lines 4201-4241; established Indonesian modifier order already used in the admitted R006 reader and notation list,admitted,General term for an expansion in trigonometric or complex-exponential modes; keep distinct from the cosine-only series in LEBL-TERM-0755
LEBL-TERM-0762,concept.polynomial.trigonometric,R006,trigonometric polynomial,polinom trigonometri,,,formal,R006 ch-approximate.tex raw lines 4218-4237; the frozen source gives equivalent sine-cosine and finite complex-exponential forms,admitted,Finite trigonometric sum; on the unit circle it is a finite Laurent polynomial in z
LEBL-TERM-0763,concept.series.laurent,R006,Laurent series,deret Laurent,,,formal,R006 ch-approximate.tex raw lines 4235-4241; standard proper-name modifier order consistent with Indonesian mathematical register,admitted,Allows negative powers unlike an ordinary power series
LEBL-TERM-0764,concept.function.eigenfunction,R006,eigenfunction,fungsi eigen,,,formal,R006 ch-approximate.tex raw lines 4245-4258; source defines the function-space analogue of an eigenvector through scalar multiplication under differentiation,admitted,Use for an eigenvector-like element in a vector space of functions
LEBL-TERM-0765,concept.vector.eigenvector,R006,eigenvector,vektor eigen,,,formal,R006 ch-approximate.tex raw lines 4245-4258; modifier order follows the admitted nilai eigen terminology,admitted,Matrix or linear-operator vector associated with an eigenvalue
LEBL-TERM-0766,concept.operator.differential,R006,differential operator,operator diferensial,,,formal,R006 ch-approximate.tex raw lines 4245-4258; standard Indonesian operator terminology and the displayed first and second derivatives,admitted,Operator constructed from differentiation; keep distinct from a differential equation
LEBL-TERM-0767,concept.series.fourier-coefficient,R006,Fourier coefficient,koefisien Fourier,,,formal,R006 ch-approximate.tex raw lines 4363-4396; the source names c_n as coefficients of the complex-exponential Fourier series,admitted,Coefficient indexed over all integers; its integral recovery formula begins in the next source unit
LEBL-TERM-0768,concept.series.symmetric-partial-sum,R006,symmetric partial sum,jumlah parsial simetris,,,formal,R006 ch-approximate.tex raw lines 4363-4396; the source defines s_N by truncating the bilateral Fourier series from -N through N,admitted,Preserve the symmetric index bounds; this is not an arbitrary one-sided partial sum
LEBL-TERM-0769,concept.transform.fourier,R006,Fourier transform,transformasi Fourier,,,formal,R006 ch-approximate.tex raw lines 4400-4422; the source explicitly identifies the coefficient map as a type of Fourier transform,admitted,Standard proper-name modifier order; keep the transform concept distinct from the Fourier series itself
LEBL-TERM-0770,concept.series.formal,R006,formal series,deret formal,,,formal,R006 ch-approximate.tex raw lines 4400-4422; the source stresses that the tilde creates a formal series without asserting equality or convergence,admitted,Do not interpret the formal-series relation as approximate equality or as a convergence claim
LEBL-TERM-0771,concept.discontinuity.jump,R006,jump discontinuity,diskontinuitas lompatan,diskontinuitas loncat,diskontinuitas lompat,formal,R006 ch-approximate.tex raw lines 4424-4537; diskontinuitas lompatan is attested in Indonesian university calculus texts while diskontinuitas loncat is an established variant,admitted,Keep distinct from a removable discontinuity; reuse the established limit sepihak term for the two lateral limits
LEBL-TERM-0772,concept.function.periodic-extension,R006,periodic extension,perluasan periodik,,,formal,R006 ch-approximate.tex raw lines 4424-4537; the example explicitly includes endpoint continuity when extending functions from the base interval,admitted,Endpoint values matter for continuity of the periodic extension even though changing one point does not affect the Fourier coefficients
LEBL-TERM-0773,concept.analysis.regularity,R006,regularity,regularitas,keteraturan,,formal,R006 ch-approximate.tex raw lines 4539-4566; the source relates function regularity to Fourier-coefficient decay,admitted,Use regularitas for differentiability and smoothness properties rather than everyday keteraturan
LEBL-TERM-0774,concept.sequence.decay-rate,R006,rate of decay,laju peluruhan,laju penurunan,,formal,R006 ch-approximate.tex raw lines 4539-4566; the source measures how rapidly Fourier coefficients approach zero,admitted,Here decay refers to coefficient magnitude as the integer frequency tends to infinity
LEBL-TERM-0775,concept.test.weierstrass-m,R006,Weierstrass M-test,uji M Weierstrass,uji-M Weierstrass,,formal,R006 ch-approximate.tex raw lines 4539-4566; the source invokes the named test for absolute and uniform convergence of the Fourier series,admitted,Retain the proper name and uppercase M; link to the established theorem reference thm:weiermtest
LEBL-TERM-0776,concept.space.function,R006,function space,ruang fungsi,,,formal,R006 ch-approximate.tex raw lines 4612-4711; the subsection treats integrable functions as vectors carrying an inner product,admitted,Use for a space whose elements are functions; keep distinct from the codomain of a single function
LEBL-TERM-0777,concept.inner-product,R006,inner product,hasil kali dalam,produk dalam,,formal,R006 ch-approximate.tex raw lines 4612-4711; standard Indonesian linear-algebra terminology for the integral pairing,admitted,Prefer hasil kali dalam throughout reader prose and index entries
LEBL-TERM-0778,concept.inner-product.hermitian,R006,Hermitian inner product,hasil kali dalam Hermitian,,,formal,R006 ch-approximate.tex raw lines 4612-4711; the complex-valued pairing explicitly conjugates the second argument,admitted,Preserve conjugation and the proper name Hermitian
LEBL-TERM-0779,concept.norm.l2,R006,L2 norm,norma L^2,norma-2,,formal,R006 ch-approximate.tex raw lines 4612-4711; defined by the integral of the squared complex modulus,admitted,Prefer norma L^2 in this functional-analysis context; do not collapse it into the finite-dimensional norma-2 variant
LEBL-TERM-0780,concept.system.orthonormal,R006,orthonormal system,sistem ortonormal,,,formal,R006 ch-approximate.tex raw lines 4612-4711; the source requires unit norm and pairwise orthogonality,admitted,Keep system wording because the source uses a sequence indexed by positive integers
LEBL-TERM-0781,concept.system.orthogonal,R006,orthogonal system,sistem ortogonal,,,formal,R006 ch-approximate.tex raw lines 4612-4711; the relaxed definition requires only zero cross-inner-products,admitted,Unlike an orthonormal system the individual norms need not equal one
LEBL-TERM-0782,concept.projection.orthogonal,R006,orthogonal projection,proyeksi ortogonal,,,formal,R006 ch-approximate.tex raw lines 4612-4711; Fourier coefficients are motivated by the finite-dimensional projection formula,admitted,Preserve the geometric linear-algebra meaning in the function space
LEBL-TERM-0783,concept.norm.seminorm,R006,seminorm,seminorma,,,formal,R006 ch-approximate.tex raw lines 4612-4711; ADV-0259 distinguishes the degenerate Riemann-function pairing from a genuine norm before quotienting by equality almost everywhere,admitted,A nonzero function supported at one point has seminorm zero; the quotient carries the genuine L2 norm
LEBL-TERM-0784,concept.approximation.best,R006,best approximation,aproksimasi terbaik,,,formal,R006 ch-approximate.tex raw lines 4713-4803; the theorem characterizes partial Fourier sums as L2-best approximants in the same finite orthonormal span,admitted,Use aproksimasi terbaik for minimization of L2 error over coefficients in the same finite orthonormal span
LEBL-TERM-0785,concept.inequality.bessel,R006,Bessel's inequality,ketaksamaan Bessel,pertidaksamaan Bessel,,formal,R006 ch-approximate.tex raw lines 4805-4850; the finite orthonormal expansion yields the named square-summability bound,admitted,Follow TERM-0626 and use ketaksamaan for named inequalities; retain the proper name Bessel
LEBL-TERM-0786,concept.kernel.dirichlet,R006,Dirichlet kernel,kernel Dirichlet,inti Dirichlet,,formal,R006 ch-approximate.tex raw lines 4852-4980; Indonesian Fourier-analysis theses and teaching texts attest kernel Dirichlet as the field-facing form,admitted,Use the attested loanword kernel for this named convolution kernel; keep it distinct from ruang nol for a linear-map kernel
LEBL-TERM-0787,concept.distribution.delta-function,R006,delta function,fungsi delta,delta Dirac; fungsi delta Dirac,,formal,R006 ch-approximate.tex raw lines 4946-4980; the source explicitly treats delta only heuristically and does not define distributions,admitted,Preserve the source's informal scope and do not imply that delta is an ordinary function
LEBL-TERM-0788,concept.series.fourier-trigonometric,R006,trigonometric Fourier series,deret Fourier trigonometri,deret Fourier trigonometrik,,formal,R006 ch-approximate.tex raw lines 4852-4897; the subsection returns from abstract orthonormal systems to the complex-exponential trigonometric Fourier family,admitted,Use natural Indonesian modifier order and keep this general trigonometric family distinct from the cosine-only series
LEBL-TERM-0789,concept.analysis.localization,R006,localization,lokalisasi,,,formal,R006 ch-approximate.tex raw lines 4982-5115; the subsection proves that Fourier-series convergence at a point depends only on local behavior near that point,admitted,Use the established Indonesian mathematical loanword lokalisasi and preserve its pointwise analytic meaning
LEBL-TERM-0790,concept.condition.lipschitz,R006,Lipschitz condition,syarat Lipschitz,kondisi Lipschitz,,formal,R006 ch-approximate.tex raw lines 4982-4998; the pointwise bound controls the Fourier partial sums at the fixed point,admitted,Use syarat for the stated sufficient hypothesis and retain the proper name Lipschitz
LEBL-TERM-0791,concept.function.continuous-piecewise-smooth,R006,continuous piecewise smooth,kontinu dan mulus sepotong-sepotong,mulus bagian demi bagian yang kontinu,,formal,R006 ch-approximate.tex raw lines 5000-5023; the source requires global continuity and continuous differentiability on each closed subinterval up to endpoints,admitted,Keep both requirements explicit because piecewise smooth alone does not necessarily imply continuity across breakpoints
LEBL-TERM-0792,concept.operation.normalization,R006,normalization,normalisasi,menormalisasi; dinormalisasi,,formal,R006 ch-approximate.tex raw lines 5025-5096; the proof rescales the orthogonal sine and cosine systems to unit norm before applying Bessel,admitted,Use normalisasi for the unit-norm rescaling and retain the distinction between orthogonal and orthonormal systems
LEBL-TERM-0793,concept.convergence.rate,R006,rate of convergence,laju konvergensi,kecepatan konvergensi,,formal,R006 ch-approximate.tex raw lines 5098-5130; the locality discussion contrasts pointwise dependence on nearby values with globally controlled convergence speed,admitted,Use laju konvergensi for the mathematical rate and keep it distinct from the fact of convergence itself
LEBL-TERM-0794,concept.theorem.parseval,R006,Parseval's theorem,teorema Parseval,,,formal,R006 ch-approximate.tex raw lines 5132-5185; the theorem states L2 convergence and the Fourier coefficient inner-product identities,admitted,Retain the proper name Parseval and use lowercase teorema in index entries
LEBL-TERM-0795,concept.convergence.l2,R006,L2 convergence,konvergensi L^2,konvergen dalam pengertian L^2,,formal,R006 ch-approximate.tex raw lines 5132-5185; convergence is measured by the integral squared-modulus seminorm quantity,admitted,Use dalam pengertian L^2 in reader prose and do not imply pointwise or uniform convergence
LEBL-TERM-0796,concept.function.nowhere-differentiable,R006,nowhere differentiable,tidak diferensiabel di mana pun,tak diferensiabel di mana pun,tidak terdiferensialkan di mana pun,formal,R006 ch-approximate.tex raw lines 5292-5315; the exercise identifies the function as nowhere differentiable while explicitly excluding that assertion from the required proof,admitted,Use the established adjective diferensiabel with an explicit global pointwise negation and keep it distinct from nowhere continuous
